lganame,wardname,year,month,no2_mean_mol_m2,no2_valid_pixels
Bomadi,Akugbene 1,2023,8,1.649187834118493e-05,4
Bomadi,Akugbene 2,2023,8,1.6784886611276306e-05,1
Bomadi,Akugbene 3,2023,8,1.6160516679519787e-05,2
Bomadi,Bomadi,2023,8,1.4648533882185196e-05,6
Bomadi,Ekaametagbene/Kalafio,2023,8,1.34270143462345e-05,20
Bomadi,Esanma,2023,8,1.6369009244954214e-05,8
Bomadi,Kpakiama,2023,8,1.549604510526276e-05,9
Bomadi,Ogbeinma/Okoloba,2023,8,1.7410199992203463e-05,6
Bomadi,Ogo/Eze,2023,8,1.7966953843521576e-05,6
Bomadi,Ogriagbene,2023,8,1.3325003965292127e-05,10
Burutu,Bolou-Ndoro,2023,8,1.3351484778381529e-05,42
Burutu,Egodor,2023,8,1.8240855846168666e-05,29
Burutu,Eseinbiri,2023,8,1.459170198359061e-05,16
Burutu,Kiagbodo,2023,8,2.0606991893146186e-05,5
Burutu,Ngbilebiri,2023,8,1.5348918774786096e-05,6
Burutu,Obetebe,2023,8,1.4923838898539543e-05,50
Burutu,Ogulagha,2023,8,1.4417434365234591e-05,44
Burutu,Ojobo,2023,8,1.3371581735555082e-05,5
Burutu,Tamigbe,2023,8,1.4602558539164336e-05,11
Burutu,Torugbene,2023,8,1.4157636542222463e-05,8
Burutu,Tuomo,2023,8,1.4322768458021948e-05,13
Patani,Abari,2023,8,2.118032716680318e-05,5
Patani,Agoloma,2023,8,1.537827920401469e-05,5
Patani,Buluangiama,2023,8,1.4740982199631011e-05,12
Patani,Odorubu,2023,8,1.4901042699680797e-05,14
Patani,Patani 2,2023,8,2.074431540677324e-05,6
Patani,Patani 3,2023,8,2.0582604338414968e-05,5
Patani,Patani 4,2023,8,1.7693113477434963e-05,4
Patani,Patani 5,2023,8,1.5080004232004285e-05,7
Patani,Toruangiama,2023,8,1.5767145669087768e-05,5
Patani,Uduophori,2023,8,1.493127092544455e-05,8
Warri South-West,Ajudaibo,2023,8,1.7908725567394868e-05,4
Warri South-West,Akpakpa,2023,8,1.6257265815511347e-05,5
Warri South-West,Isaba,2023,8,1.9298010738566517e-05,20
Warri South-West,Madangho,2023,8,1.8700064174481668e-05,2
Warri South-West,Ogbe-Ijoh,2023,8,1.7495722830539843e-05,61
Warri South-West,Ogidigben,2023,8,1.5308860383811407e-05,8
Warri South-West,Okerenkoko,2023,8,1.717717939261663e-05,59
Warri South-West,Oporozo,2023,8,1.7804531429040555e-05,24
Warri South-West,Orere,2023,8,1.7233618159985377e-05,9
Warri South-West,Ugborodo,2023,8,1.7718957678880543e-05,5
Warri South,Avenue,2023,8,2.0883124670945107e-05,5
Warri South,Bowen,2023,8,2.1035521058365703e-05,4
Warri South,Ekurede,2023,8,1.9792454259004445e-05,5
Warri South,Esisi,2023,8,2.2085556338424794e-05,2
Warri South,Igbudu,2023,8,2.1794687199871987e-05,2
Warri South,Obodo,2023,8,1.8545812054071575e-05,32
Warri South,Ode-Itsekiri,2023,8,1.99121118798344e-05,11
Warri South,Okere,2023,8,2.1083377456913393e-05,3
Warri South,Pessu,2023,8,1.9985483959317207e-05,2
Warri South,Ubeji,2023,8,2.000184031203389e-05,13
Bomadi,Akugbene 1,2023,9,9.096955182030797e-06,4
Bomadi,Akugbene 2,2023,9,9.814520126383286e-06,1
Bomadi,Akugbene 3,2023,9,9.110635801334865e-06,2
Bomadi,Bomadi,2023,9,1.1324163400180018e-05,6
Bomadi,Ekaametagbene/Kalafio,2023,9,1.0047021351056174e-05,20
Bomadi,Esanma,2023,9,8.659715604153462e-06,8
Bomadi,Kpakiama,2023,9,1.111334293252892e-05,9
Bomadi,Ogbeinma/Okoloba,2023,9,9.921615249671353e-06,6
Bomadi,Ogo/Eze,2023,9,1.20913318824023e-05,6
Bomadi,Ogriagbene,2023,9,1.0268593177897855e-05,10
Burutu,Bolou-Ndoro,2023,9,1.0504802395146162e-05,42
Burutu,Egodor,2023,9,1.2299960182080494e-05,29
Burutu,Eseinbiri,2023,9,9.670667168393265e-06,16
Burutu,Kiagbodo,2023,9,1.2690448784269392e-05,5
Burutu,Ngbilebiri,2023,9,1.1153296024228135e-05,6
Burutu,Obetebe,2023,9,1.1866659624502063e-05,50
Burutu,Ogulagha,2023,9,1.1505422827957029e-05,44
Burutu,Ojobo,2023,9,9.140659676631912e-06,5
Burutu,Tamigbe,2023,9,9.80232620019127e-06,11
Burutu,Torugbene,2023,9,1.0319397915736772e-05,8
Burutu,Tuomo,2023,9,1.0878880857490003e-05,13
Patani,Abari,2023,9,1.4727658708579838e-05,5
Patani,Agoloma,2023,9,1.3189543096814305e-05,5
Patani,Buluangiama,2023,9,1.2454177825323617e-05,12
Patani,Odorubu,2023,9,1.1240922114146607e-05,14
Patani,Patani 2,2023,9,1.4129639263652885e-05,6
Patani,Patani 3,2023,9,1.4598466805182397e-05,5
Patani,Patani 4,2023,9,1.3843809028912801e-05,4
Patani,Patani 5,2023,9,1.443375471613503e-05,7
Patani,Toruangiama,2023,9,1.0458339238539338e-05,5
Patani,Uduophori,2023,9,1.0947741429845337e-05,8
Warri South-West,Ajudaibo,2023,9,1.2840813724324107e-05,4
Warri South-West,Akpakpa,2023,9,1.2568666716106235e-05,5
Warri South-West,Isaba,2023,9,1.3343403406906872e-05,20
Warri South-West,Madangho,2023,9,1.3813826626574155e-05,2
Warri South-West,Ogbe-Ijoh,2023,9,1.3512148918797736e-05,61
Warri South-West,Ogidigben,2023,9,1.1562648069229908e-05,8
Warri South-West,Okerenkoko,2023,9,1.1939543567724147e-05,59
Warri South-West,Oporozo,2023,9,1.2393578799674287e-05,24
Warri South-West,Orere,2023,9,1.1930424888204369e-05,9
Warri South-West,Ugborodo,2023,9,1.312415552092716e-05,5
Warri South,Avenue,2023,9,1.8888444174081087e-05,5
Warri South,Bowen,2023,9,1.764049011399038e-05,4
Warri South,Ekurede,2023,9,1.6768496425356717e-05,5
Warri South,Esisi,2023,9,1.8973736587213352e-05,2
Warri South,Igbudu,2023,9,1.8116279534297064e-05,2
Warri South,Obodo,2023,9,1.3088530977256596e-05,32
Warri South,Ode-Itsekiri,2023,9,1.4591722653924741e-05,11
Warri South,Okere,2023,9,1.795189503657942e-05,3
Warri South,Pessu,2023,9,1.6307245459756814e-05,2
Warri South,Ubeji,2023,9,1.607447540244231e-05,13
Bomadi,Akugbene 1,2023,10,1.6890973711269908e-05,4
Bomadi,Akugbene 2,2023,10,2.1869962438358925e-05,1
Bomadi,Akugbene 3,2023,10,1.4978068975324277e-05,2
Bomadi,Bomadi,2023,10,1.4141291709772e-05,6
Bomadi,Ekaametagbene/Kalafio,2023,10,1.2541058822534978e-05,20
Bomadi,Esanma,2023,10,1.1873609764734283e-05,8
Bomadi,Kpakiama,2023,10,1.4339080533116228e-05,9
Bomadi,Ogbeinma/Okoloba,2023,10,2.100579149555415e-05,6
Bomadi,Ogo/Eze,2023,10,2.5254259526263922e-05,6
Bomadi,Ogriagbene,2023,10,1.1840439401566983e-05,10
Burutu,Bolou-Ndoro,2023,10,1.3698244445203316e-05,42
Burutu,Egodor,2023,10,2.6609230754447396e-05,29
Burutu,Eseinbiri,2023,10,1.0420390026411042e-05,16
Burutu,Kiagbodo,2023,10,1.466311514377594e-05,5
Burutu,Ngbilebiri,2023,10,2.7671854089324672e-05,6
Burutu,Obetebe,2023,10,1.6852336702868343e-05,50
Burutu,Ogulagha,2023,10,1.5800141475417398e-05,44
Burutu,Ojobo,2023,10,6.66891282889992e-06,5
Burutu,Tamigbe,2023,10,1.1181711504997855e-05,11
Burutu,Torugbene,2023,10,1.1412499588914216e-05,8
Burutu,Tuomo,2023,10,1.245651331443626e-05,13
Patani,Abari,2023,10,1.806149957701564e-05,5
Patani,Agoloma,2023,10,2.002933615585789e-05,5
Patani,Buluangiama,2023,10,1.6558001031323027e-05,12
Patani,Odorubu,2023,10,1.2794646733839596e-05,14
Patani,Patani 2,2023,10,1.8692039399563026e-05,6
Patani,Patani 3,2023,10,1.912760781124234e-05,5
Patani,Patani 4,2023,10,2.059968755929731e-05,4
Patani,Patani 5,2023,10,1.8685893987172415e-05,7
Patani,Toruangiama,2023,10,1.4181315782479942e-05,5
Patani,Uduophori,2023,10,1.207687546411762e-05,8
Warri South-West,Ajudaibo,2023,10,1.7815207684179768e-05,4
Warri South-West,Akpakpa,2023,10,1.6998907085508108e-05,5
Warri South-West,Isaba,2023,10,2.9396452009677888e-05,20
Warri South-West,Madangho,2023,10,1.912127117975615e-05,2
Warri South-West,Ogbe-Ijoh,2023,10,2.0840854124456157e-05,61
Warri South-West,Ogidigben,2023,10,1.5704621546319686e-05,8
Warri South-West,Okerenkoko,2023,10,1.535617245234928e-05,59
Warri South-West,Oporozo,2023,10,1.5105649557275077e-05,24
Warri South-West,Orere,2023,10,1.548500990288125e-05,9
Warri South-West,Ugborodo,2023,10,1.6146915731951596e-05,5
Warri South,Avenue,2023,10,3.119753091596067e-05,5
Warri South,Bowen,2023,10,3.114188075414859e-05,4
Warri South,Ekurede,2023,10,2.94019584544003e-05,5
Warri South,Esisi,2023,10,3.2964897400233895e-05,2
Warri South,Igbudu,2023,10,3.1253639463102445e-05,2
Warri South,Obodo,2023,10,2.0806579414056614e-05,32
Warri South,Ode-Itsekiri,2023,10,2.806471787731756e-05,11
Warri South,Okere,2023,10,3.177146087788666e-05,3
Warri South,Pessu,2023,10,2.931886410806328e-05,2
Warri South,Ubeji,2023,10,2.7448901584228643e-05,13
Bomadi,Akugbene 1,2023,11,2.242206574010197e-05,4
Bomadi,Akugbene 2,2023,11,2.171633968828246e-05,1
Bomadi,Akugbene 3,2023,11,2.2489915863843635e-05,2
Bomadi,Bomadi,2023,11,2.08440712109829e-05,6
Bomadi,Ekaametagbene/Kalafio,2023,11,1.5239525237120687e-05,20
Bomadi,Esanma,2023,11,2.090072666760534e-05,8
Bomadi,Kpakiama,2023,11,2.101800701994863e-05,9
Bomadi,Ogbeinma/Okoloba,2023,11,2.1990412885012727e-05,6
Bomadi,Ogo/Eze,2023,11,2.149102995948245e-05,6
Bomadi,Ogriagbene,2023,11,1.450510899303481e-05,10
Burutu,Bolou-Ndoro,2023,11,1.3196874143821852e-05,42
Burutu,Egodor,2023,11,2.350916299198208e-05,29
Burutu,Eseinbiri,2023,11,1.988983785849996e-05,16
Burutu,Kiagbodo,2023,11,2.4372444022446872e-05,5
Burutu,Ngbilebiri,2023,11,1.94569462716269e-05,6
Burutu,Obetebe,2023,11,1.720592612400651e-05,50
Burutu,Ogulagha,2023,11,1.7464282626116816e-05,44
Burutu,Ojobo,2023,11,1.1149617057526484e-05,5
Burutu,Tamigbe,2023,11,1.632732429160652e-05,11
Burutu,Torugbene,2023,11,1.3892863535147626e-05,8
Burutu,Tuomo,2023,11,1.811774228162204e-05,13
Patani,Abari,2023,11,1.686960458755493e-05,5
Patani,Agoloma,2023,11,1.6810244414955377e-05,5
Patani,Buluangiama,2023,11,1.7964372091228142e-05,12
Patani,Odorubu,2023,11,1.9268831238150597e-05,14
Patani,Patani 2,2023,11,1.5042978096365308e-05,6
Patani,Patani 3,2023,11,1.5519416774623095e-05,5
Patani,Patani 4,2023,11,1.5662628356949426e-05,4
Patani,Patani 5,2023,11,1.6427233016916682e-05,7
Patani,Toruangiama,2023,11,1.687355397734791e-05,5
Patani,Uduophori,2023,11,1.9099779819953255e-05,8
Warri South-West,Ajudaibo,2023,11,1.8024209566647187e-05,4
Warri South-West,Akpakpa,2023,11,1.6487925313413145e-05,5
Warri South-West,Isaba,2023,11,3.661713562905788e-05,20
Warri South-West,Madangho,2023,11,1.836044975789264e-05,2
Warri South-West,Ogbe-Ijoh,2023,11,2.6624439833838433e-05,61
Warri South-West,Ogidigben,2023,11,1.3424581084109377e-05,8
Warri South-West,Okerenkoko,2023,11,1.7428790392764544e-05,59
Warri South-West,Oporozo,2023,11,1.679689861096752e-05,24
Warri South-West,Orere,2023,11,1.6240930158851876e-05,9
Warri South-West,Ugborodo,2023,11,1.8320567323826254e-05,5
Warri South,Avenue,2023,11,3.663624811451882e-05,5
Warri South,Bowen,2023,11,3.953760824515484e-05,4
Warri South,Ekurede,2023,11,3.476922574918717e-05,5
Warri South,Esisi,2023,11,4.0891878597904e-05,2
Warri South,Igbudu,2023,11,4.199448449071497e-05,2
Warri South,Obodo,2023,11,2.06825316126924e-05,32
Warri South,Ode-Itsekiri,2023,11,4.0662771260196514e-05,11
Warri South,Okere,2023,11,3.979810086699823e-05,3
Warri South,Pessu,2023,11,3.818333425442688e-05,2
Warri South,Ubeji,2023,11,3.0280113256034943e-05,13
Bomadi,Akugbene 1,2023,12,2.9395090678008273e-05,4
Bomadi,Akugbene 2,2023,12,2.8820943043683656e-05,1
Bomadi,Akugbene 3,2023,12,2.8720100090140477e-05,2
Bomadi,Bomadi,2023,12,2.7060940434845786e-05,6
Bomadi,Ekaametagbene/Kalafio,2023,12,2.53097852692008e-05,20
Bomadi,Esanma,2023,12,2.741672687989194e-05,8
Bomadi,Kpakiama,2023,12,2.9812369676720766e-05,9
Bomadi,Ogbeinma/Okoloba,2023,12,3.0305336016075064e-05,6
Bomadi,Ogo/Eze,2023,12,3.182856016792357e-05,6
Bomadi,Ogriagbene,2023,12,2.5309325428679587e-05,10
Burutu,Bolou-Ndoro,2023,12,2.4044143390797434e-05,42
Burutu,Egodor,2023,12,3.356476322394507e-05,29
Burutu,Eseinbiri,2023,12,2.6139005058212206e-05,16
Burutu,Kiagbodo,2023,12,3.792445932049304e-05,5
Burutu,Ngbilebiri,2023,12,3.413767020295685e-05,6
Burutu,Obetebe,2023,12,2.7314131148159505e-05,50
Burutu,Ogulagha,2023,12,2.39197371146557e-05,44
Burutu,Ojobo,2023,12,2.5052783894352614e-05,5
Burutu,Tamigbe,2023,12,2.6195852445777167e-05,11
Burutu,Torugbene,2023,12,2.465432589815464e-05,8
Burutu,Tuomo,2023,12,2.693174218830581e-05,13
Patani,Abari,2023,12,2.867177245207131e-05,5
Patani,Agoloma,2023,12,2.738680341280997e-05,5
Patani,Buluangiama,2023,12,2.6793789099125814e-05,12
Patani,Odorubu,2023,12,2.800482408409672e-05,14
Patani,Patani 2,2023,12,2.891324887362619e-05,6
Patani,Patani 3,2023,12,2.9283377807587384e-05,5
Patani,Patani 4,2023,12,2.826413037837483e-05,4
Patani,Patani 5,2023,12,2.749983104877174e-05,7
Patani,Toruangiama,2023,12,2.636394347064197e-05,5
Patani,Uduophori,2023,12,2.7391379262553528e-05,8
Warri South-West,Ajudaibo,2023,12,2.9209621061454527e-05,4
Warri South-West,Akpakpa,2023,12,2.7956883423030375e-05,5
Warri South-West,Isaba,2023,12,3.4673852496780455e-05,20
Warri South-West,Madangho,2023,12,2.8302247301326133e-05,2
Warri South-West,Ogbe-Ijoh,2023,12,2.7364333633516655e-05,61
Warri South-West,Ogidigben,2023,12,2.619518454594072e-05,8
Warri South-West,Okerenkoko,2023,12,2.5599322802687094e-05,59
Warri South-West,Oporozo,2023,12,2.4764786455004167e-05,24
Warri South-West,Orere,2023,12,2.338833938766685e-05,9
Warri South-West,Ugborodo,2023,12,2.602853928692639e-05,5
Warri South,Avenue,2023,12,4.5534229138866066e-05,5
Warri South,Bowen,2023,12,5.1799124776152894e-05,4
Warri South,Ekurede,2023,12,4.4209795305505395e-05,5
Warri South,Esisi,2023,12,5.238463927526027e-05,2
Warri South,Igbudu,2023,12,5.3037139878142625e-05,2
Warri South,Obodo,2023,12,2.724938894971274e-05,32
Warri South,Ode-Itsekiri,2023,12,3.5914682402190835e-05,11
Warri South,Okere,2023,12,5.166473662635932e-05,3
Warri South,Pessu,2023,12,5.121361027704552e-05,2
Warri South,Ubeji,2023,12,3.198123214623103e-05,13
Bomadi,Akugbene 1,2024,1,3.348133395775221e-05,4
Bomadi,Akugbene 2,2024,1,3.4599484934005886e-05,1
Bomadi,Akugbene 3,2024,1,3.410156205063686e-05,2
Bomadi,Bomadi,2024,1,3.4145108656957746e-05,6
Bomadi,Ekaametagbene/Kalafio,2024,1,2.8032634872943163e-05,20
Bomadi,Esanma,2024,1,3.2993018976412714e-05,8
Bomadi,Kpakiama,2024,1,3.682098273808757e-05,9
Bomadi,Ogbeinma/Okoloba,2024,1,3.412152000237256e-05,6
Bomadi,Ogo/Eze,2024,1,3.40356103455027e-05,6
Bomadi,Ogriagbene,2024,1,2.7417566161602736e-05,10
Burutu,Bolou-Ndoro,2024,1,2.528798844044407e-05,42
Burutu,Egodor,2024,1,3.3488304450594145e-05,29
Burutu,Eseinbiri,2024,1,3.085304342675954e-05,16
Burutu,Kiagbodo,2024,1,4.141415120102465e-05,5
Burutu,Ngbilebiri,2024,1,3.2883105935373656e-05,6
Burutu,Obetebe,2024,1,2.717472380027175e-05,50
Burutu,Ogulagha,2024,1,2.528982639143413e-05,44
Burutu,Ojobo,2024,1,2.7769370353780688e-05,5
Burutu,Tamigbe,2024,1,2.809261522171172e-05,11
Burutu,Torugbene,2024,1,2.715863593039103e-05,8
Burutu,Tuomo,2024,1,3.089451526578229e-05,13
Patani,Abari,2024,1,3.293682239018381e-05,5
Patani,Agoloma,2024,1,3.5648728953674436e-05,5
Patani,Buluangiama,2024,1,3.5833957857297115e-05,12
Patani,Odorubu,2024,1,3.373887115490756e-05,14
Patani,Patani 2,2024,1,3.347837870630125e-05,6
Patani,Patani 3,2024,1,3.332521882839501e-05,5
Patani,Patani 4,2024,1,3.52740244125016e-05,4
Patani,Patani 5,2024,1,3.6109122447669506e-05,7
Patani,Toruangiama,2024,1,3.478539292700589e-05,5
Patani,Uduophori,2024,1,3.3833948691608384e-05,8
Warri South-West,Ajudaibo,2024,1,2.792777377180755e-05,4
Warri South-West,Akpakpa,2024,1,2.8105458477512e-05,5
Warri South-West,Isaba,2024,1,3.5105383722111584e-05,20
Warri South-West,Madangho,2024,1,2.783055060717743e-05,2
Warri South-West,Ogbe-Ijoh,2024,1,3.0295434789579422e-05,61
Warri South-West,Ogidigben,2024,1,2.7361620595911518e-05,8
Warri South-West,Okerenkoko,2024,1,2.7675639395996675e-05,59
Warri South-West,Oporozo,2024,1,2.6646392749777686e-05,24
Warri South-West,Orere,2024,1,2.776123518641624e-05,9
Warri South-West,Ugborodo,2024,1,2.8913022833876312e-05,5
Warri South,Avenue,2024,1,4.813625128008425e-05,5
Warri South,Bowen,2024,1,5.4458851082017645e-05,4
Warri South,Ekurede,2024,1,4.531960585154593e-05,5
Warri South,Esisi,2024,1,5.625253834296018e-05,2
Warri South,Igbudu,2024,1,5.786098699900322e-05,2
Warri South,Obodo,2024,1,2.9986604204168543e-05,32
Warri South,Ode-Itsekiri,2024,1,3.75060745599595e-05,11
Warri South,Okere,2024,1,5.3881783969700336e-05,3
Warri South,Pessu,2024,1,5.266516745905392e-05,2
Warri South,Ubeji,2024,1,3.4463408295638285e-05,13
Bomadi,Akugbene 1,2024,2,3.032873064512387e-05,4
Bomadi,Akugbene 2,2024,2,3.420929715503007e-05,1
Bomadi,Akugbene 3,2024,2,3.2381991331931204e-05,2
Bomadi,Bomadi,2024,2,2.768338405682395e-05,6
Bomadi,Ekaametagbene/Kalafio,2024,2,2.2469618124887346e-05,20
Bomadi,Esanma,2024,2,2.7539386792341247e-05,8
Bomadi,Kpakiama,2024,2,3.091895875210563e-05,9
Bomadi,Ogbeinma/Okoloba,2024,2,3.194785191832731e-05,6
Bomadi,Ogo/Eze,2024,2,3.153593812991554e-05,6
Bomadi,Ogriagbene,2024,2,2.1457773982547224e-05,10
Burutu,Bolou-Ndoro,2024,2,2.0996078438613386e-05,42
Burutu,Egodor,2024,2,2.8652951908137265e-05,29
Burutu,Eseinbiri,2024,2,2.4467335606459528e-05,16
Burutu,Kiagbodo,2024,2,3.8870825665071604e-05,5
Burutu,Ngbilebiri,2024,2,2.880755103736495e-05,6
Burutu,Obetebe,2024,2,2.2194096818566322e-05,50
Burutu,Ogulagha,2024,2,1.98414094153453e-05,44
Burutu,Ojobo,2024,2,2.336236066184938e-05,5
Burutu,Tamigbe,2024,2,2.4027736137875102e-05,11
Burutu,Torugbene,2024,2,2.5350804207846522e-05,8
Burutu,Tuomo,2024,2,2.5003127610454194e-05,13
Patani,Abari,2024,2,3.1422736356034875e-05,5
Patani,Agoloma,2024,2,2.5199633091688157e-05,5
Patani,Buluangiama,2024,2,2.709034743020311e-05,12
Patani,Odorubu,2024,2,2.252387223831777e-05,14
Patani,Patani 2,2024,2,2.9192315802598994e-05,6
Patani,Patani 3,2024,2,2.9940466629341244e-05,5
Patani,Patani 4,2024,2,2.9139104299247265e-05,4
Patani,Patani 5,2024,2,2.6968164352833162e-05,7
Patani,Toruangiama,2024,2,2.9021347290836275e-05,5
Patani,Uduophori,2024,2,2.3925576897454448e-05,8
Warri South-West,Ajudaibo,2024,2,1.9717148461495526e-05,4
Warri South-West,Akpakpa,2024,2,1.8917786655947565e-05,5
Warri South-West,Isaba,2024,2,2.7587066870182753e-05,20
Warri South-West,Madangho,2024,2,2.0734325516968966e-05,2
Warri South-West,Ogbe-Ijoh,2024,2,2.4030412562557907e-05,61
Warri South-West,Ogidigben,2024,2,1.9522540242178366e-05,8
Warri South-West,Okerenkoko,2024,2,2.119923010468483e-05,59
Warri South-West,Oporozo,2024,2,1.9478758379894618e-05,24
Warri South-West,Orere,2024,2,1.9805079015592735e-05,9
Warri South-West,Ugborodo,2024,2,2.0470742310862988e-05,5
Warri South,Avenue,2024,2,3.548378008417785e-05,5
Warri South,Bowen,2024,2,3.760386607609689e-05,4
Warri South,Ekurede,2024,2,3.4610513830557464e-05,5
Warri South,Esisi,2024,2,3.9039266994223e-05,2
Warri South,Igbudu,2024,2,3.755623401957564e-05,2
Warri South,Obodo,2024,2,2.404366750852205e-05,32
Warri South,Ode-Itsekiri,2024,2,2.9363899639892306e-05,11
Warri South,Okere,2024,2,3.8187240231006094e-05,3
Warri South,Pessu,2024,2,3.616846879594959e-05,2
Warri South,Ubeji,2024,2,2.8362300676795152e-05,13
Bomadi,Akugbene 1,2024,3,1.8212926079286262e-05,4
Bomadi,Akugbene 2,2024,3,1.8623099094838835e-05,1
Bomadi,Akugbene 3,2024,3,1.6375965060433373e-05,2
Bomadi,Bomadi,2024,3,1.4008600070762137e-05,6
Bomadi,Ekaametagbene/Kalafio,2024,3,2.0456788479350508e-05,20
Bomadi,Esanma,2024,3,1.793058618204668e-05,8
Bomadi,Kpakiama,2024,3,1.0812699555471125e-05,9
Bomadi,Ogbeinma/Okoloba,2024,3,1.816760777728632e-05,6
Bomadi,Ogo/Eze,2024,3,2.066612554093202e-05,6
Bomadi,Ogriagbene,2024,3,1.7908365407492965e-05,10
Burutu,Bolou-Ndoro,2024,3,1.741202071397787e-05,42
Burutu,Egodor,2024,3,2.144766040146351e-05,29
Burutu,Eseinbiri,2024,3,1.8619661204866134e-05,16
Burutu,Kiagbodo,2024,3,2.030336472671479e-05,5
Burutu,Ngbilebiri,2024,3,2.0659383153542876e-05,6
Burutu,Obetebe,2024,3,1.977714477106929e-05,50
Burutu,Ogulagha,2024,3,1.8115626351738516e-05,44
Burutu,Ojobo,2024,3,1.4530899352394045e-05,5
Burutu,Tamigbe,2024,3,1.695301299068061e-05,11
Burutu,Torugbene,2024,3,1.5304145563277416e-05,8
Burutu,Tuomo,2024,3,1.5653238873570583e-05,13
Patani,Abari,2024,3,9.257742203772067e-06,5
Patani,Agoloma,2024,3,6.105658394517377e-06,5
Patani,Buluangiama,2024,3,1.1833699924560884e-05,12
Patani,Odorubu,2024,3,9.272622784400092e-06,14
Patani,Patani 2,2024,3,9.666103020814868e-06,6
Patani,Patani 3,2024,3,9.469487122260033e-06,5
Patani,Patani 4,2024,3,1.038683967635734e-05,4
Patani,Patani 5,2024,3,1.1476045723871461e-05,7
Patani,Toruangiama,2024,3,1.2912422243971378e-05,5
Patani,Uduophori,2024,3,1.1296769116597716e-05,8
Warri South-West,Ajudaibo,2024,3,2.1191402993281372e-05,4
Warri South-West,Akpakpa,2024,3,1.998920342884958e-05,5
Warri South-West,Isaba,2024,3,2.27461670874618e-05,20
Warri South-West,Madangho,2024,3,2.200754897785373e-05,2
Warri South-West,Ogbe-Ijoh,2024,3,2.1585089643104155e-05,61
Warri South-West,Ogidigben,2024,3,1.930540383909829e-05,8
Warri South-West,Okerenkoko,2024,3,2.0837588867141027e-05,59
Warri South-West,Oporozo,2024,3,2.029940878855996e-05,24
Warri South-West,Orere,2024,3,1.992745900578383e-05,9
Warri South-West,Ugborodo,2024,3,2.161150478059426e-05,5
Warri South,Avenue,2024,3,2.8781685978174208e-05,5
Warri South,Bowen,2024,3,3.0691597203258425e-05,4
Warri South,Ekurede,2024,3,2.7127761859446765e-05,5
Warri South,Esisi,2024,3,3.1406572816194966e-05,2
Warri South,Igbudu,2024,3,3.287436265964061e-05,2
Warri South,Obodo,2024,3,2.1185085643082857e-05,32
Warri South,Ode-Itsekiri,2024,3,2.416382564909079e-05,11
Warri South,Okere,2024,3,3.031348508860295e-05,3
Warri South,Pessu,2024,3,2.9976617952343076e-05,2
Warri South,Ubeji,2024,3,2.3698490202570192e-05,13
Bomadi,Akugbene 1,2024,4,1.920345312100835e-05,4
Bomadi,Akugbene 2,2024,4,1.55772013386013e-05,1
Bomadi,Akugbene 3,2024,4,1.4470118912868202e-05,2
Bomadi,Bomadi,2024,4,1.875370799098164e-05,6
Bomadi,Ekaametagbene/Kalafio,2024,4,1.1213068501092493e-05,20
Bomadi,Esanma,2024,4,1.714979953248985e-05,8
Bomadi,Kpakiama,2024,4,1.8516901440711485e-05,9
Bomadi,Ogbeinma/Okoloba,2024,4,1.794755128988375e-05,6
Bomadi,Ogo/Eze,2024,4,1.8289843865204602e-05,6
Bomadi,Ogriagbene,2024,4,4.599391832016408e-06,10
Burutu,Bolou-Ndoro,2024,4,9.984042706145418e-06,42
Burutu,Egodor,2024,4,1.4609067122740992e-05,29
Burutu,Eseinbiri,2024,4,1.2644457456190139e-05,16
Burutu,Kiagbodo,2024,4,1.9448291277512907e-05,5
Burutu,Ngbilebiri,2024,4,1.637524110265076e-05,6
Burutu,Obetebe,2024,4,1.3427776284515858e-05,50
Burutu,Ogulagha,2024,4,1.5236811701801013e-05,44
Burutu,Ojobo,2024,4,1.4346683747135102e-05,5
Burutu,Tamigbe,2024,4,6.19728697612035e-06,11
Burutu,Torugbene,2024,4,1.3034074981987942e-05,8
Burutu,Tuomo,2024,4,1.0106372288786448e-05,13
Patani,Abari,2024,4,1.9600102677941323e-05,5
